platform,product_id,product_name,sentiment,rating,review_content,nickname
coupang,6511962045,"[1+1] 페리페라 더블 롱웨어 커버 컨실러, 페어, 2개할인· 05:17:",positive,5.0,"살때 가격4750원
싸고 품질정말 좋네요!
여드름흉터때문에 파운데이션대용으로 사용하려고 샀는데
잘가려지고 묻어나지도 않네요
재구매의사 엄청있어요

1호랑 2호랑 색차이가 크진않네요",창바
coupang,6511962045,"[1+1] 페리페라 더블 롱웨어 커버 컨실러, 페어, 2개할인· 05:17:",positive,5.0,저렴하게 잘 구매했어요!,고*민
coupang,345571257,"머지 더 퍼스트 프루프 브로우 마스카라 3.5g, BM3카라멜, 1개",positive,5.0,"에뛰드 더페 이것저것 진짜 다 써봤는데 이게 최고예요. 눈썹 예쁘게 다 그려놓고 브로우카라 하다가 눈썹 밖에 다 묻고
번지면 진짜 짜증나서 맨날 브로우카라 쓸 때 조심조심 발랐는데 얘는 브러쉬가 엄청 가늘어서 막 발라도 됩니다!
그리고 브러쉬가 진짜 안 뭉치고 균일하게 잘 발려서 정말 인생 마스카라 됐어요 정착하려구요 ㅠ 필요한 양만 딱 나오고
하니까 오래 쓸 수 있을 거 같아서 가성비 생각해도 진짜 최고! 제일 대박인 건 문지르면 코팅된 듯이 만져져요 하나도 안
번져서 물놀이 할 때도 좋을 거 같네용 ෆ",배*희
coupang,269495880,"셀리맥스 더 리얼 노니 에너지 앰플, 30ml, 1개쿠폰할인",neutral,3.0,"엄청~ 좋은지는 모르겠는데
일단 자극은 없고 트러블도 없었어요 
피부 진정에도 좋은지 모르겠고 
사용감은 끈적임이 남아서 
잘때 불편한부분은 있고 
쫀득쫀득한데 자고 알어나면 
얼굴에 광? 기름처럼 반짝 반짝해지긴해요 
화장전에 쓰는건 불편하더라구여 
한통달때까지 딱히 피부가 
좋아진 점도 없고 가격대비 
딱히 큰 매력을 못느껴서 ... 재구매는 안했어요",아리야
coupang,7670053093,"토니모리 대용량 닥터오킴스 수크라테놀 리커버 크림, 1개, 120ml할인",positive,5.0,일단 효과는 몇 개월 써봐야 알겠죠~하지만 3일 발랐을 때 피부톤이 조금 진정되는 게 보이네요.저는 홍조가 심한 편이구 피부도 매우 얇답니다.크림이지만 가볍게 발리구요.무향이라서 전 갠적으로 좋구요.저는 이 화장품의 다른 라인도 구매할 생각이에요.이 크림의 효과를 더 높이기 위해서요.,하*정
coupang,4880173278,"닥터지 레드 블레미쉬 클리어 수딩 토너, 300ml, 1개",positive,4.0,"닥터G 스킨 기존에 사용한던것이
똑 떨어져서 급히 구매 이니다
기존에
군마트(군인) 이용이 가능해서 저렴하게
피부에 저자극 스킨 잘 사서 사용했는데
이제 는,,,,,
온라인(쿠팡) 에서도 구매 가능하나
가격대가 높아서
비숫한 이 제품 으로 써보려고
주문했어요
쌤플 2개 보너스^^
피부가 왠만한 스킨 은 모두
트러블이 나서 조심스래 써봅니다
알콜 성분 없는거. 사용해야 피부
트러블 안나서 혹시나 하고
사용해 봅니다
제품 받고 바로 오픈해서
써보니 향은 아주 조금 연하게 나고요
(향을 원하는 분은 비추입니다)
피부 반응 괜찮아요
용량도 괜찮고요

일단
조금 더 써보고
또 구매 할지 결정입니다",퍼펙트님
coupang,6511962045,"[1+1] 페리페라 더블 롱웨어 커버 컨실러, 페어, 2개할인· 05:17:",negative,1.0,"다 들뜨고 넘건조해요...안한것만못하네요...ㅜㅜ
건성이신분은 더 건조하게만들어요.",김*영
coupang,7670053093,"토니모리 대용량 닥터오킴스 수크라테놀 리커버 크림, 1개, 120ml할인",positive,5.0,원래 쓰던거 다써서 쿠팡에서 빠르게 주문했어요. 진짜 순하고 요즘 마스크 때문이 피부 엉망인데 이거 듬뿍 바르고 자면 좀 가라앉는 느낌입니다~,조*지
coupang,7670053093,"토니모리 대용량 닥터오킴스 수크라테놀 리커버 크림, 1개, 120ml할인",positive,5.0,"발림성이 너무 좋아요
유수분도 적당하고 흡수되고 끈적이지않는것도 좋았어요
마스크 쓰고 다니면서 피부가 예민해졌는데 트러블도 안나고 순한 제품인거같아요",김*숙
coupang,1776164694,"아비브 어성초 에센스 카밍펌프, 50ml, 1개",neutral,3.0,효과 잇는지 몰겟어영,이*겸
coupang,1370411548,"더샘 스튜디오 광채 파운데이션 10ml, 1개, 뉴트럴 21호쿠폰할인",negative,2.0,"20ml 안사길 잘했네요
작아서 귀엽고 또 고급지기까지! 
너무 예쁜 겉모습과.......는 달리 
회색인간을 만들어버리는 무시무시함 ㅠ
내 피부톤에 맞고 안맞고를 떠나서 쿨19호가 이렇게 어둡다고요? 
거의 모든 파데의 가장 밝은 컬러가 맞는 편이라 고민 없이 19호 선택했는데,,, 좀 많이 다르네요.
광채는 맘에 들어서 어떻게든 톤을 맞춰보려고 전단계 베이스를 이것저것 바꿔보고, 텍스쳐가 비슷한 다른 파데랑 섞어도 봤는데 노답이네요.. 왜그런걸까요?
호ㅡ옥시 19호 용기에 23호가 들어간게 아닐런지..(그럴리가..ㅎ)
그렇다해도 톤이 칙칙. 
화사~하게 표현되기를 기대했는데 늠늠 실망이에요
향은 좋아요 
은은한? 연~한? 비누향이 나서 
첨에 바를 땐 오~~~향도 좋아. 그랬었죠 ㅋ",김*정
coupang,1459876591,"은율 데일리 케어 히알루론산 미스트, 100ml, 3개",positive,5.0,마스크팩 온 줄 알았어요 ㅋㅋㅋ 겉비닐에 박스만 왔는데 뭐 뽁뽁이 없어도 잘 오기만하면 돼요~~ ㅋㅋ 박스안에는 개별로 비닐포장되어있네요! 각각 선물하기도 좋을것 같아요. 은율이 싼? 가성비 브랜드라고 생각돼서 화해에 성분 신청해놨는데 히알루론산이라 요즘 너무 필요해서 ㅋㅋ 일단 쓰려구용~~,이*린
coupang,217888999,"셀리맥스 베이킹 소다 딥 포어 지우개 폼 클렌징, 150ml, 1개",negative,1.0,"처음 써보고 너무 좋아서 1통더 구입했는데요
구입햇던 2통다 반정도 썻을때부터 폼클렌징 안에
덩어리 같은게 같이 나오더라구요 
덩어리때매 막혀서 뿌부북 소리나면서 쭉 나온게
한두번이 아닙니다
거기다가 이거쓰고 턱쪽 피부가 건조해지고
꺼끌꺼끌해졌습니다
그리고 눈에 들어가면 엄청 따갑더라구요 
그래서 저는 참다참다 다른 제품으로 갈아탈려합니다
덩어리 생기지 않게 개선이 필요할듯 합니다

추가후기
이거 겨우겨우 다썻는데요
오른쪽 턱쪽피부 꺼끌한거 다나으니까 
반대쪽 왼쪽 턱쪽 피부가 꺼끌거리고 
껍질 벗겨지고 알레르기처럼 올라와서 
엄청 따갑습니다
안에 내용물이 뭉쳐서 덩어리져서 나오는 것 같은데
개선이 필요해보이네요 
저는 다신 구입 안할겁니다",정*인
coupang,1459876591,"은율 데일리 케어 히알루론산 미스트, 100ml, 3개",positive,5.0,로켓배송으로 바로 받았어요! 은율 토너 써본 적 있는데 제 피부에 잘 맞았었거든요! 그래서 여기 미스트도 주문했어요! 요즘 피부 완전 건조한게 느껴져서 미스트가 필요했는데 이게 사이즈도 딱 가지고 다니기 좋고 세개나 있어서 ㅋㅋㅋ가지고 다니면서 자주자주 얼굴에 뿌리려구요!,이*미
coupang,1459876591,"은율 데일리 케어 히알루론산 미스트, 100ml, 3개",positive,5.0,"로켓배송답게 아주빠르게 새벽에 도착했어요ㅎ 굿굿!!
환절기라 그런가 요즘 얼굴에 생기도 없고 푸석푸석하드라구요.크림을 계속 바를순없고 해서 주문했는데 휴대하기 좋은 사이즈로 3개 들어있어요!! 건조할때마다 수시로 뿌려주고 있는데 너무촉촉하고 피부가 매끄러워지네요.분사력도 좋고 뿌릴때마다 장미꽃향이 기분을 좋아지게합니다ㅎㅎ
메이크업 전후에 사용하니 윤기가 촤르르~^^ 하늘색 투명용기라 깔끔하고 남은 내용물을 확인할수있어 좋아요.재구매의사있어요.
만족합니다^^",김*영
coupang,1370411548,"더샘 스튜디오 광채 파운데이션 10ml, 1개, 뉴트럴 21호쿠폰할인",positive,4.0,"생각보다 양이 많네요 작은사이즈 먼저 사용 후 구입하는 것도 좋을듯...
피부색이 검지도 하얗지도 않고 애매해서 뉴트럴 21호 구입했는데 딱인듯...
유튜브 보고 사용했는데 광채좋고 끈적임 약~간 있고 제 스킬 부족인지 살짝 두껍게 발리는 느낌 
쿠션보단 커버력이 좋은것 같아요 전체적으로 향도 좋고 맘에듭니다.",쿠팡실구매자
coupang,5313752908,"예화담 환생고 BB쿠션 본품 20g + 리필 20g, 21호 라이트 베이지, 1개",positive,5.0,"배송도빠르고.피부에잘맞아요
커버도짱입니다",정*해
coupang,1951275570,"메디필 럭셔리 24k 골드 앰플, 100ml, 1개",negative,1.0,뚜껑이 너무 날카로워서 열다가 손가락 베었네요. 뚜껑 만들때 신경을 쓰셔야할듯요,정*옥
coupang,4937734614,"미샤 수퍼 오프 클렌징 오일 블랙헤드 오프, 305ml, 1개",negative,1.0,클렌징 오일이 샌 상태에다가 뚜껑이 파손 되서 왔는데 새로운 제품을 받을 수 있을까요?,이*원
coupang,7144144379,"[비건뷰티] 비플레인 녹두 약산성 클렌징폼, 80ml, 1개",negative,1.0,"화해나 쿠팡에서 워낙 극찬한 제품이라 믿고 구매했는데
살다살다 이렇게까지 스트레스 받으면서 쓴 클렌징 폼은 처음입니다,,
새끼손가락 한마디정도 짜서 거품 풍성하게 내려면 손으론 진짜 주구장창 비벼야 하고 그마저도 얼굴에 얹으면 얼마 안가 눈녹듯 사라집니다ㅎㅎ
일단 여기서부터가 스트레스에요
이 제품을 구매한 사람들 대부분이 좁쌀여드름이나 민감성 피부일텐데요
제가 쓰던거 하나도 안바꾸고 이것만 바꿧거든요?
좁쌀여드름 하나도 안사라지구요, 쓰고 나면 화농성 여드름까지 붉게 성나있습니다.
다들 좋다고 하시니 오기로 쓰고 있는 중이구요, 가격이 착하면 모르겠는데 돈아까워서 안쓸수도 없네요,,
쓰기 전부터 쓰고 나기까지 정말 불만족한 제품입니다.",최*은
coupang,4783932014,"엘렌실라 에스카르고 오리지날 슈퍼리페어 크림, 50g, 1개할인",positive,5.0,"● 2개 
● 로켓배송
● 유통기한-2022.4.22.(2년 남았어요)
● 싸서 두세트 구매했어요~

● 세트구성으로 구매하면 딸려오는 다른제품들때문에 비싸고, 필요없는 화장품들이 생기게 되는데...로켓배송 행사로 달팽이크림만!! 완전싸게!! 와우 좋아라
● 쌀때 쟁여두고 쓰려고 4개 구입했어요. 쿠팡특성상 로켓와우 행사할때가 제일 싸더라구요. 
● 혼자 이용할때 한통으로 한달반 정도 써요. 4통이면 반년정도 쓰겠네요^^
● 건성피부인 저에게 사계절 내내 매일 저녁 바르는 필수품!! 달팽이크림 6년째 사용중이에요.
● 딸래미도 함께^^
● 특히, 요즘 손씻기를 자주해서 손에 유분이 모두 빠져 버적버적해서 저녁에 손에도 발라 팩해주고 있어요. 훨씬 좋습니다.
============================
《형상》
● 도배지 바르는 풀보다 맑은 빛깔. 달팽이 점액 모아놓은 느낌.
● 향기-연고 냄새. 보통 생각하는 화장품 향기는 아님.
● 유통기한 - 2년 남았음
============================
《사용 후기》
● 저녁세안후 바르고 잔 후 다음날 아침 세안을 하면 바로 느껴진다. 보들보들. 촉촉.(중간에 다른 크림들도 써 봤는데....달팽이 크림으로 다시 돌아옴)
● 피부 트러블이나 상처 났을때 바르면 피부재생이 빨리 된다.(진짜 경험.후시딘 바른듯 효과 있음)
● 고딩 딸 여드름과 뾰루지 났을때 이거 바르고 효과 본 후 매일 달팽이 크림 하나만 바르고 있음.(1년 됐음) 아침에 조금, 저녁엔 듬뿍.
● 건성피부인 분들께 강력추천.
============================
《나만의 Tip》
● 저녁에만 듬뿍 바른다.(끈적끈적 해서 아침에는 화장할때 밀리는 느낌이라 아침엔 안 바름)
● 토너 바른 후에 달팽이 크림을 충분히 발라 톡톡톡 두드려 스며들게 한다.
● 그 위에 나이트 크림이나 크림을 바른다. 그래야 끈적이지 않는다.(6년 노하우의 나의 방법이다^^)
● 고딩 딸은 스킨로숀 없이 오로지 달팽이 크림 하나로 아침저녁 끝이다. 피부 매우 좋음^^
● 아침엔 에센스-바이오 오일-기초로숀-크림-에이지20팩트 순으로 건조한 피부를 관리하고 있어요^^
============================
《개선 할 점》
● 화장막대가 있으면 좋겠다.
(손으로 찍어바르니...마지막에는 남은 크림이 색상이 변한 느낌이다. 가급적 손이 직접 안 닿게.... 다른 화장품에서 받은 플라스틱 막대로 이용하고 있음)",이*희
coupang,1776164694,"아비브 어성초 에센스 카밍펌프, 50ml, 1개",positive,5.0,"가격대비 너무 좋아요
미백은 아직은 쓴지 이틀이라 잘 모르겠지만
촉촉 해요
보내주신 쌤플 감사합니다 
써 보고 또 재구매 할께요",임*정
coupang,1547725003,"미샤 데어 루즈 쉬어 슬릭 립스틱, 1개, 올댓로즈",positive,5.0,"발색이이뻐요
사무실에 항상 두고다녀요
이건 한번발랏을때 색상이에요",강*혜
coupang,241376670,"롬앤 베러 댄 아이즈 아이팔레트, N01말린버들꽃, 1개",negative,1.0,"섀도우 상품을 뽁뽁이 없이 그냥 비닐에 배송해서 오면 어쩌라는거예요?ㅡㅡ;;
살짝 깨져서 반품하기도 그렇고 안하기도 그렇고, 진짜 가끔 비닐포장만 해올때 좀 어이가 없네요.",고*이
coupang,1329432073,"앰플엔 센텔카밍샷 앰플, 100ml, 1개",positive,5.0,히알루론샷 사용하고 있는데 제 피부에 너무 잘 맞아서 센텔카밍샷도 구매했어요. 사용한지 3일째인데 이것도 잘 맞아요. 우선 답답하지도 끈적임도 없이 피부가 정리된 느낌으로 스며들어 너무 좋았고 붉은 트러블들이 잠잠해지고있어 30ml 너무 작아서 금방 사용할듯하여 재구매 100ml로 합니다^^,채*진
coupang,7317084222,"동국제약 마데카 더마 마스크팩3 인텐시브 포뮬러, 10개입, 3개",negative,2.0,매일 일일팩 하는 사람으로서 와~~~좋다는 잘 모르겠구요 원단은 순면이라 원액이 근방 마르구요 펴서 붙이려구 보니 가운데는 에센스가 거의 안 묻어 있어요 ㅜㅜ 그래서 손 바닥에 쫙펴서 올려 놓은 다음 봉지에 조금 남아있는 에센스를 제가 직접 펴 발라야해요 싼 이유가 있었나봐요 정말 쓸때마다 힘드네요,박*숙
coupang,6511962045,"[1+1] 페리페라 더블 롱웨어 커버 컨실러, 페어, 2개할인· 05:17:",neutral,3.0,가격에비해 용량이 작아 좀 비싼느낌이며 어떻지는써봐야 알거같네요,우*준
coupang,6511962045,"[1+1] 페리페라 더블 롱웨어 커버 컨실러, 페어, 2개할인· 05:17:",negative,1.0,하나도 주기싫어요 혹시나해서 얼굴에 바륵 전에 손등에 발랬더니 바른 부분만 미친듯이 가렵고 화해요 뭔가 제품이 이상한 것 같아요 용량도 개짝은 듯해요 팁 밑부분만 액이 묻어나오고 윗부분은 부숭부숭합니다 용량이 정량인지 의심되네요 오천원돈 그냥 버리고 다시는 쿠팡에서 화장품 안시킬렵니다,Aljsks
coupang,1388107966,"수려한 연 퍼펙트 커버 BB크림 SPF50+ PA+++, 50ml, 1개",positive,5.0,"여러가지 비비를 써 보았지만 제겐 연카바 이제품이 제일 잘맞는것 같아 수년 동안 써왔지만 이번에 구입한 연 퍼팩트카바 비비는 더 좋은거 같아요
파운데이션 생략하고 비비만 발라도 굿! 입니다",조*연
coupang,3161567,"더샘 커버 퍼펙션 팁 컨실러 6.5g, 1개, 내추럴 베이지",positive,4.0,"( 별1개 뺀 이유는 배송이 마음에 안들어서
컨실러에 비해 너~무 큰 박스안에 아무것도 없이 컨실러만 달랑 3개 뙇.. 이건좀.. )

오랫동안 사용해오던 컨실러 !
나스의 래디언트 크리미 컨실러와 존똑인 컨실러라고 자부합니다.
수많은 로드샵이랑 드럭스토어 제품들 사용해 봤는데, 제일 존똑인듯 : ) 
얼마전에 가족사진 찍는다고 메이크업 샵에 방문했었는데, 
거기서도 더샘 컨실러 사용해서 해주시더라구요 ✔️
더샘 컨실러 참 추천드리고 싶은게
6.5g이라 양 적을것같지만 절대 아니라는 점 〰️
한번 쓸 때 많이 쓰는게 아니라서 꽤 오래쓸 수 있는 양이랍니다. 
색상은 정말 다양하게 10가지 컬러 ! 
컨투어링용도 있고, 컬러코렉팅용도 있는데
전 결점 커버용으로 구매한거라 1.5호 색상으로 겟뜨 〰️
부들부들한 팁이 장착되어 있기 때문에 따로 브러쉬나 면봉없이도 깔꼬미하게 바를 수 있음 !

✓ 자외선 차단 기능 SPF28.PA++

저는 누리끼리 + 홍조도 있고 + 모공뻥뻥 트러블 자국도 다소 있는 편인데, 나스에 비해서 옐로우 톤 이지만 !
저처럼 홍조나 트러블 자국에는 핑크톤 컨실러보다 옐로우톤 컨실러가 보정이 잘된다는 점 〰️
진짜 커버력 미쳤고, 발림성 미쳤고, 지속력 또한 미쳤도다 ‼️ (나스보다 커버력이 좋음)
로드샵 컨실러 중 1위 먹은데는 다 이유가 있다는. 

물론 고렴이도 좋지만, 저렴이도 고퀄이기 때문에
거금 쓰지말고 고퀄 저렴이템으로 치크키써서 다같이 예뻐져요 ❤️",뭉치구름맘
coupang,1370411548,"더샘 스튜디오 광채 파운데이션 10ml, 1개, 뉴트럴 21호쿠폰할인",positive,5.0,"현재 오래 사용하진 않았지만 촉촉한 파데치고 지속력이 아주 좋아요! 제가 극지성인데 잘발리는데 지속력이 좋아서 좋았어요! 
기름은 물론 좀 나오지만 원래 바르던 파데들이랑 비슷한데 촉촉한 느낌이었어용.
추천합니다!",레나미
coupang,5349692,"더페이스샵 석류 앤 콜라겐 볼륨탄력 에센스, 80ml, 1개",negative,1.0,"새벽배송으로 시켰는데, 이렇게 깨져서 왔네요. 원래부터 불량품인지..",정*하
coupang,23594580,"더페이스샵 올오버 퍼퓸 미스트 03 원러브, 120ml, 1개",negative,1.0,"싼줄알고삿는데 사기네요.매장서도9000원하던데. .1*1개념은 아닌듯. 
배송료4500으로 생각하고 삿다생각하려구요.
지금 매장서 구천원1*1하네요.
한동안 오프라인안가바서 몰랏네요.쿠팡실망",김*정
coupang,1388107966,"수려한 연 퍼펙트 커버 BB크림 SPF50+ PA+++, 50ml, 1개",positive,5.0,좋아요..항상 쓰던거라 괜찮습니다. 만족합니다.,고*화
coupang,4328293260,"베리썸 마이 립 틴트 팩, 플럼 베리, 15g, 1개할인",negative,1.0,"미쳤나? 포장지는 다 뜯겨져있고
안에 내용물마저 개봉방지 스티커 잘라져있었음
누가 쓰던걸 주면 어떡하냐구요 ㅋㅋㅋㅋㅋㅋㅋ
진짜 기분도 더럽고 찝찝해서 어떻게써요? 얼마한다고 중고를 다시 되파세요...",쿠팡실구매자
coupang,6511962045,"[1+1] 페리페라 더블 롱웨어 커버 컨실러, 페어, 2개할인· 05:17:",negative,1.0,다른거쓰고 오니까 이건 영아닌걸 깨달았어요 ㅜㅜ 이거 피부주름에 엄청 눈에띄고 23호분들은 아예 쓰시면안됩니다. 너무밝아요 노란색이기도하고,바민
coupang,1572958261,"크리스마 더마랩 약산성 수분 진정 토너, 500ml, 1개",positive,5.0,날씨가 금방 더워지고 땀도 많이나고 요즘 마스크를 계속 쓰고다녀서 그런지 피부가 영~ 트러블도 자주생기고..수분진정토너를 쓰고나선 한결 조아진거같아요..각질케어도 되고 우선 진정토너라 피부가 촉촉하니 정돈된 느낌이에요,강*령
coupang,1370411548,"더샘 스튜디오 광채 파운데이션 10ml, 1개, 뉴트럴 21호쿠폰할인",positive,5.0,"오... 풀빌라 놀러갔다왔는데
토요일 12시에 화장하고 밤새워 놀고 다음날 12시에 집 왔는데 화장 멀쩡....... 딱히 건조하지도 않고 뜨지도 않고????? 번들거리지도 않고... 뭐죠 이거 ㅋㅋ

사계절 악건성인데
베이스로 토니모리 모찌스킨 바르구 마몽드 에너지세럼 바르구 마몽드 인텐스 수분크림과 마몽드 선크림 섞어 바르고 
요거 파운데이션 쿠션 쓰던 퍼프로 바른게 다에요 ㅋㅋ체고다",서*
coupang,1572958261,"크리스마 더마랩 약산성 수분 진정 토너, 500ml, 1개",positive,5.0,닦토를 즐겨해서 용량크고 순한 스킨 찾고 있었는데 딱이네요 ㅎㅎ 용량도 생각보다 더 크고 향도 심하지 않고 딱 좋아요 닦토 하다가 솜에 묻혀서 스킨팩해고 좋아요 ㅎㅎ ! 자주 애용할거 같아요,이*은
coupang,1572958261,"크리스마 더마랩 약산성 수분 진정 토너, 500ml, 1개",positive,5.0,"기초단계 베이스로 토너찾다가 발견했어요.
향도 강하지 않고 무엇보다 양도 많네요^^
테스트로 사용해봤는데 건성이고 아무거나 쓰면 뒤집히기도 하는데 전혀 이상무!! 
포장상태도 선물해도 될만큼 깔끔하게 오네용~~",심*
coupang,7212295836,"바닐라코 커버리셔스 파워 핏 파운데이션 30ml, 1개, 21 아이보리",positive,5.0,"작년에 여행중에 Mxx 제품을 저렴하게 살 수 있는 나라에서 구매 했던 제품이 있는데 

그때는 여행중이라 피부가 많이 까맸던 터라.. 추천 받아서 샀던 제품인데요.

워낙에 어두운 피부인 편이지만 그때보다는 많이 하예진 편이기도 하고 ^^;; 
시기가 시기인지라 야외 활동이 적어지다 보니 전에 쓰던 파데는 너무 어두워서 사용할 수가 없더라구요 ㅠㅠ

그래서 알아보다가 바닐라코 파데가 뽀송하게 마무리 되고 커버력도 비할것 없이 좋다고 해서 구매 했어요. 
한간에는 더블XX 와 비교도 많이들 하시더라구요~ 예전에 그 제품을 오래동안 사용 했었어서 기대를 갖고 구매했습니다.

일단 제가 고른 색상은 23호 시나몬 입니다. 23호는 피넛을 많이들 사용 하시는 것 같은데, 제가 홍조가 많은 붉은 피부라 처음에는 피넛을 구매 하려 했으나!

유튜버 분 중에 오히려 붉은기를 잡으려고 노란 제품을 쓰면 목이랑 따로 놀고 핑크끼가 있는 톤을 사용하면 목이랑 자연스럽다고 하는 것을 보고 호기심에 인터넷으로 시나몬을 구매 했습니다~
(본래 로드샵에 구매하러 갔는데 시나몬 색상은 없더라구요? 온라인 전용인가;)

가지고 있는 제품이랑 살짝 비교를 해봤어요.

@장점

1. 색상

늘 노란기가 있는 파데만 쓰다가 처음으로 핑크 파데를 샀는데 생각보다 핑크 스럽지 않아서 일단 다행이었는데요, 

처음에 손등에 얹어보고 23호가 맞나 싶게 제가 그동안 쓰던 23호 색상의 파데들에 비해서는 밝은 편이었어요. 아마 핑크끼가 돌아서 제가 그렇게 느낀것도 있을 거에요.

가지고 있던 Mxx 파데는 노란끼가 많이 도는 어두운 색상이라 옆에 두고 비교해 보니 확실히 분홍끼가 들어가서 그런지 더 하얗게 보이더라구요~

그치만 얼굴에 올렸을때 화사하게 마무리가 되고 살짝 밝긴 하지만 목과 경계선이 정말 잘 안보이고 자연스럽게 마무리 되서 너무 좋았던것 같아요,

결과 적으로 핑크끼가 막 돌거나 하지 않고 제 피부를 더 붉게 보이게 하거나 그런 현상 전혀 없었구요, 되려 화사하게 보였어요!

2. 커버력

이 부분도 가지고 있던 제품과 비교 했을때 전혀 떨어지지 않는 만족도를 느끼는 부분입니다. 

손등에 올렸을때는 소량만 발라서 그런지 핏줄이 보이기는 하는데 얼굴에 발랐을 때에는 두껍지 않게 바르면 적당히 커버가 되어요, 저는 피부가 건조해서 많이 바르면 요철 부곽이 되는게 싫어서 얇게 바르는 편인데요. 그렇게 해도 점까지 가려주는 정도는 아니지만, 적당한 커버가 되서 저는 오히려 자연스럽고 좋더라구요! 

기미나, 점이 많으신 분들은 컨실러로 살짝! 가려주거나 쿠션으로 마무리 해도 좋을것 같아요!

3. 마무리감

말 그대로 보송하게 마무리 되는 편인데요. 워낙 건조한 피부라서 이 부분이 들뜸이 있을까봐 걱정이 되었는데 3-4시간 사용에도 유분이 돌기 보다 보송하게 유지되었어요. 그 이후에는 아무래도 조금씩 건조함을 느끼더라구요. 피니쉬 파우더를 사용하지 않아도 될 정도로 건조? 보송하게 마무리 되서 당황했다는 ^^;

4. 무너짐

가끔 무너짐이 있다는 분들이 계셨는데 제가 워낙에 건조한 편이라 그런지 잘 느끼지 못했어요 더 장시간 사용해 본적이 없어서 아직까지 느끼지 못했습니다! 이 부분도 참 만족스러워요!!

@@단점

1. 밝기

화사해 보이고 좋은 색감이기는 한데 저에게는 다소 밝다는 점입니다. 이 부분은 제 피부톤이기 때문에 ㅠ 

이 파데는 23호 치고 어두운 편은 아닌것 같아서 평소 21-22호 쓰시지만 건강한 피부 연출이나 자연스러운 화장에 사용 하실 분들에게 좋을것 같아요,

2. 건조함

이 부분도 제가 워낙에 건조한 피부라서 파데를 바르기 전에 신경써서 기초를 하지 않으면 건조함을 느끼더라구요. 

아지 각질 부각 까지는 아니지만, 한 겨울에 사용 하기에는 저에게는 불안한? 다소 건조함을 주는 사용감 이었어요. 

여름에 잘 사용할것 같고. 대신 지성이신 분들은 4계절 무난하게 사용하시지 싶네요!

3. 펌핑기 사용감

개인적으로 사용할때 펑핑기 헤드를 누르면 너무 많은 양이 나와서 처음에 많이 당황했네요 ㅠㅠ
양 조절을 잘 하시려면 세개 누르시지 말고 조금 살살 눌러서 파운데이션을 사용하는것이 좋을것 같아요!

전체적으로 아직까지는 만족도가 높은 제품이라 한여름에 사용해 보고 재구매 의사가 충분히 있었던 바닐라고 파운데이션이었습니다+_+",달님에풍덩
coupang,1176905430,"바세린 보습 시트 마스크, 1개입, 10개",positive,5.0,"건성ㆍ 매우만족ㆍ무향ㆍ 쫀득함ㆍ붙인후 서서 돌아다녀도

떨어지지앓고 마사지 크림ㆍ또는 아이크림 얼굴에 바른후 톡톡준듯 한 쫀득한 수분감ㆍ만족ㆍ",WINKY
coupang,2040431864,"바닐라코 클린 잇 제로 폼 클렌저, 150ml, 2개",negative,1.0,"별로예요
거품도 빵실빵실하게 안나고 이거쓰고 이마에 좁쌀나는거 같구 그르네여",김*이
coupang,1329432073,"앰플엔 센텔카밍샷 앰플, 100ml, 1개",neutral,3.0,"이거 이번에 출시할때 샘플 받아서 써보고 산건데..
샘플은 즉시효과가 피부가 찹찹? 붙은느낌이 났었는데
기분탓인건지..ㅠㅠ 이건 너무 가벼운? 느낌을 받습니다.
앰플엔 제품만 4개쓰고있는데.. 이 센텔카밍샷 재구매는 하지않을거같아요",박*지
coupang,1605923161,"미샤 비타씨플러스 안색 토너, 200ml, 1개",positive,5.0,"정말 저렴하게 잘 샀어요~
화장품도 로켓배송이 되니 너무 편하고 좋습니다^^",호호엄빠
coupang,7144144379,"[비건뷰티] 비플레인 녹두 약산성 클렌징폼, 80ml, 1개",negative,1.0,"제 정착템인 비플레인 폼클렌징이였는데 실망이네요
썩은건가요? 원래 초록색인데 주황색이 됬네요
이런 걸 판매하시다니 양심 좀 챙겨주세요",
coupang,1414809213,"라운드랩 독도 토너, 500ml, 1개",negative,1.0,"막가파에요? 어디 박스터지고 기초제품을 마개에 있는 실 터진걸 보내요ㅋㅋㅋㅋㅋ
당근마켓에 올릴때도 박스가 훼손됐고 실이 오픈되어 스킨이 세어 나오는 상태입니다. 이렇게라도 설명이 돼있겠어요ㅋㅋ 
어떻게 새상품 이라는 설명을 달고 이런걸 보내세요? 어이가 없어서 웃음이 나요.... 여기 독도스킨 훼손되고 실 오픈된 상품들 싸게 갖고와서 쿠팡서 다시 파세요?ㅋㅋㅋ 왜 이러지..? 진짜 궁금해요 
이런거 쿠팡서 팔지 마시고
집옆에 당근마켓서 파세요... 판매자가 젤 문제지만 쿠팡도 미워지려고해요",김수희
